,car,label,rec_error
2003,213,0,0.054666414856910706
2004,217,0,0.05461801216006279
2005,208,0,0.05460864305496216
2006,211,0,0.054523058235645294
2007,222,0,0.05449482053518295
2008,211,0,0.054484784603118896
2009,208,0,0.054445378482341766
2010,208,0,0.05444067344069481
2011,208,0,0.05443225055932999
2012,211,0,0.0544247031211853
2013,208,0,0.05441746860742569
2014,208,0,0.05441248416900635
2015,213,0,0.05440602824091911
2016,202,0,0.05426707863807678
2017,220,0,0.05423855036497116
2018,221,0,0.054230671375989914
2019,208,0,0.05422396585345268
2020,208,0,0.054175060242414474
2021,208,0,0.054102759808301926
2022,208,0,0.054079990833997726
2023,208,0,0.05407482385635376
2024,208,0,0.05406470224261284
2025,229,0,0.05400063097476959
2026,207,0,0.053995393216609955
2027,229,0,0.05394555255770683
2028,208,0,0.05391913279891014
2029,208,0,0.05388404428958893
2030,222,0,0.053871653974056244
2031,208,0,0.05386917293071747
2032,223,0,0.05380883440375328
2033,208,0,0.05379024147987366
2034,208,0,0.053781650960445404
2035,208,0,0.05377689003944397
2036,208,0,0.05375739932060242
2037,213,0,0.05369642376899719
2038,217,0,0.053681161254644394
2039,208,0,0.05363435298204422
2040,208,0,0.05360451340675354
2041,207,0,0.05354982614517212
2042,213,0,0.05354497954249382
2043,211,0,0.05353327840566635
2044,208,0,0.0535222552716732
2045,208,0,0.05350823327898979
2046,208,0,0.05348220095038414
2047,208,0,0.05343848466873169
2048,208,0,0.05341469496488571
2049,208,0,0.053359635174274445
2050,208,0,0.05333932489156723
2051,222,0,0.053174734115600586
2052,213,0,0.05316145718097687
2053,208,0,0.05316079407930374
2054,208,0,0.05304167792201042
2055,229,0,0.05302434414625168
2056,220,0,0.053011175245046616
2057,208,0,0.05299639701843262
2058,246,0,0.05298258364200592
2059,226,0,0.05296069383621216
2060,208,0,0.0529341995716095
2061,211,0,0.052798133343458176
2062,208,0,0.052782367914915085
2063,211,0,0.0527675561606884
2064,248,0,0.05271683633327484
2065,208,0,0.05265071243047714
2066,213,0,0.052630648016929626
2067,216,0,0.05250731110572815
2068,208,0,0.052506498992443085
2069,202,0,0.05250105261802673
2070,208,0,0.052473634481430054
2071,208,0,0.052473247051239014
2072,208,0,0.05246959254145622
2073,208,0,0.05246806889772415
2074,211,0,0.05244549363851547
2075,213,0,0.05237434804439545
2076,213,0,0.052368950098752975
2077,211,0,0.052338600158691406
2078,208,0,0.0523182675242424
2079,208,0,0.05230000615119934
2080,208,0,0.0522858202457428
2081,208,0,0.05224938318133354
2082,213,0,0.052246540784835815
2083,208,0,0.05221761390566826
2084,222,0,0.05221394822001457
2085,208,0,0.05209331959486008
2086,220,0,0.052075814455747604
2087,242,0,0.052024275064468384
2088,202,0,0.052004676312208176
2089,208,0,0.051986053586006165
2090,211,0,0.05197960138320923
2091,216,0,0.05194703862071037
2092,208,0,0.05184154957532883
2093,211,0,0.051840923726558685
2094,208,0,0.051739148795604706
2095,229,0,0.051720283925533295
2096,213,0,0.05168884992599487
2097,208,0,0.05163748562335968
2098,221,0,0.051636260002851486
2099,208,0,0.051602959632873535
2100,208,0,0.05153833329677582
2101,207,0,0.05148613452911377
2102,238,0,0.051470041275024414
2103,213,0,0.0514562651515007
2104,211,0,0.05141240358352661
2105,208,0,0.05140639469027519
2106,213,0,0.051209669560194016
2107,211,0,0.05120272561907768
2108,213,0,0.051199257373809814
2109,208,0,0.05118149518966675
2110,208,0,0.05114477872848511
2111,222,0,0.0511355996131897
2112,220,0,0.051042161881923676
2113,208,0,0.051012732088565826
2114,208,0,0.05097801610827446
2115,208,0,0.050924986600875854
2116,220,0,0.050890855491161346
2117,208,0,0.05086836218833923
2118,211,0,0.050792329013347626
2119,208,0,0.05077812075614929
2120,207,0,0.05073278397321701
2121,221,0,0.05071331188082695
2122,208,0,0.05069776624441147
2123,208,0,0.05068042129278183
2124,208,0,0.05066685006022453
2125,208,0,0.05066029354929924
2126,220,0,0.05061081051826477
2127,208,0,0.050585582852363586
2128,213,0,0.05056672543287277
2129,208,0,0.05049704760313034
2130,208,0,0.050437331199645996
2131,208,0,0.05040135234594345
2132,208,0,0.050381775945425034
2133,208,0,0.05032868683338165
2134,213,0,0.05027996748685837
2135,208,0,0.05021042376756668
2136,208,0,0.050195030868053436
2137,211,0,0.050190918147563934
2138,208,0,0.050169333815574646
2139,208,0,0.0500948540866375
2140,211,0,0.050080522894859314
2141,202,0,0.050074465572834015
2142,202,0,0.050056248903274536
2143,222,0,0.05002763867378235
2144,208,0,0.050019025802612305
2145,211,0,0.049993954598903656
2146,208,0,0.04997126758098602
2147,213,0,0.04993967339396477
2148,208,0,0.04988938197493553
2149,211,0,0.049871645867824554
2150,208,0,0.0498306080698967
2151,208,0,0.049763407558202744
2152,226,0,0.04973439499735832
2153,208,0,0.04963187873363495
2154,208,0,0.04954078793525696
2155,208,0,0.04952176660299301
2156,208,0,0.04949026554822922
2157,220,0,0.0494486503303051
2158,246,0,0.0493474118411541
2159,208,0,0.0492965504527092
2160,213,0,0.04929637536406517
2161,207,0,0.04928915947675705
2162,222,0,0.04928869754076004
2163,208,0,0.049183499068021774
2164,245,0,0.049162935465574265
2165,208,0,0.04913581162691116
2166,207,0,0.04908844083547592
2167,238,0,0.049045413732528687
2168,208,0,0.04902017116546631
2169,246,0,0.04900706559419632
2170,220,0,0.048939045518636703
2171,208,0,0.04893457889556885
2172,244,0,0.04892745614051819
2173,208,0,0.048916272819042206
2174,213,0,0.04888385534286499
2175,202,0,0.048875585198402405
2176,207,0,0.048824459314346313
2177,208,0,0.048795804381370544
2178,242,0,0.04879526421427727
2179,208,0,0.04875051602721214
2180,208,0,0.048734020441770554
2181,211,0,0.04872339218854904
2182,220,0,0.04872090741991997
2183,220,0,0.04869670793414116
2184,203,0,0.048687100410461426
2185,208,0,0.04865655303001404
2186,221,0,0.04862673580646515
2187,208,0,0.04862073063850403
2188,208,0,0.04852490872144699
2189,208,0,0.048469822853803635
2190,208,0,0.04846080392599106
2191,208,0,0.04839252680540085
2192,208,0,0.04837150499224663
2193,208,0,0.048325538635253906
2194,202,0,0.0483236126601696
2195,248,0,0.04829513281583786
2196,213,0,0.04826189577579498
2197,208,0,0.048166047781705856
2198,213,0,0.04814029857516289
2199,203,0,0.04810355231165886
2200,211,0,0.048102572560310364
2201,223,0,0.048061251640319824
2202,208,0,0.0480344295501709
2203,208,0,0.047937601804733276
2204,208,0,0.04790691286325455
2205,208,0,0.04785755276679993
2206,246,0,0.04777635261416435
2207,213,0,0.04776567965745926
2208,238,0,0.04775845259428024
2209,235,0,0.047757476568222046
2210,208,0,0.047737084329128265
2211,208,0,0.0477103665471077
2212,208,0,0.04770698398351669
2213,208,0,0.04763834923505783
2214,211,0,0.047632209956645966
2215,217,0,0.04760768637061119
2216,220,0,0.04749152064323425
2217,208,0,0.047465771436691284
2218,208,0,0.04743608087301254
2219,223,0,0.047423508018255234
2220,208,0,0.047386329621076584
2221,223,0,0.04732966423034668
2222,213,0,0.04732166975736618
2223,208,0,0.04730434715747833
2224,203,0,0.04729779064655304
2225,208,0,0.04728703945875168
2226,208,0,0.04728468507528305
2227,246,0,0.04726548120379448
2228,211,0,0.04721824824810028
2229,220,0,0.04721439629793167
2230,211,0,0.04720672592520714
2231,208,0,0.04718732088804245
2232,208,0,0.04709567874670029
2233,245,0,0.04705614969134331
2234,211,0,0.04701564460992813
2235,208,0,0.04697655886411667
2236,208,0,0.04696010798215866
2237,208,0,0.04686703532934189
2238,208,0,0.046827178448438644
2239,207,0,0.046774353832006454
2240,238,0,0.046773530542850494
2241,208,0,0.04674425721168518
2242,208,0,0.046720243990421295
2243,208,0,0.04669148847460747
2244,213,0,0.04668870568275452
2245,211,0,0.04665454849600792
2246,208,0,0.04662681370973587
2247,244,0,0.04658757150173187
2248,217,0,0.04652413725852966
2249,203,0,0.046505462378263474
2250,208,0,0.04649714380502701
2251,208,0,0.046472132205963135
2252,208,0,0.046425819396972656
2253,208,0,0.04630255326628685
2254,220,0,0.04630102962255478
2255,228,0,0.04627443104982376
2256,208,0,0.04625747725367546
2257,208,0,0.04623013734817505
2258,208,0,0.04622257873415947
2259,208,0,0.046219538897275925
2260,208,0,0.046175263822078705
2261,211,0,0.04610946774482727
2262,238,0,0.046094369143247604
2263,211,0,0.04609093815088272
2264,208,0,0.04605983942747116
2265,242,0,0.0460561066865921
2266,211,0,0.046051591634750366
2267,208,0,0.0460457019507885
2268,208,0,0.04603616148233414
2269,208,0,0.04603121802210808
2270,246,0,0.046024590730667114
2271,213,0,0.046023815870285034
2272,213,0,0.04596053808927536
2273,208,0,0.0459495410323143
2274,211,0,0.04594281315803528
2275,211,0,0.04591415822505951
2276,208,0,0.04589545354247093
2277,208,0,0.04588215798139572
2278,208,0,0.045866914093494415
2279,228,0,0.0458548367023468
2280,246,0,0.04585444927215576
2281,208,0,0.045846741646528244
2282,207,0,0.045842476189136505
2283,208,0,0.0458354651927948
2284,208,0,0.04579498618841171
2285,208,0,0.045781057327985764
2286,208,0,0.04578050225973129
2287,208,0,0.04574936255812645
2288,207,0,0.045737992972135544
2289,203,0,0.04568980261683464
2290,245,0,0.045633465051651
2291,221,0,0.04563194513320923
2292,208,0,0.04545348882675171
2293,213,0,0.045424800366163254
2294,208,0,0.04542125388979912
2295,244,0,0.04538635537028313
2296,208,0,0.0453738272190094
2297,235,0,0.04536565765738487
2298,208,0,0.04530378431081772
2299,208,0,0.04527723789215088
2300,213,0,0.04527081176638603
2301,211,0,0.04525706171989441
2302,242,0,0.045230090618133545
2303,213,0,0.04521786794066429
2304,213,0,0.04519502818584442
2305,208,0,0.0451836884021759
2306,213,0,0.0451824776828289
2307,208,0,0.045175205916166306
2308,208,0,0.045165788382291794
2309,208,0,0.04508214816451073
2310,208,0,0.04507409781217575
2311,222,0,0.04503205418586731
2312,221,0,0.045026592910289764
2313,221,0,0.04499132186174393
2314,217,0,0.04496464133262634
2315,213,0,0.04495811089873314
2316,211,0,0.04492321237921715
2317,242,0,0.04491933435201645
2318,211,0,0.04490084573626518
2319,208,0,0.044880591332912445
2320,220,0,0.04483328387141228
2321,245,0,0.04477076232433319
2322,208,0,0.04476436972618103
2323,208,0,0.04475681111216545
2324,208,0,0.04473007842898369
2325,217,0,0.04469134658575058
2326,221,0,0.04469011351466179
2327,208,0,0.04468180239200592
2328,208,0,0.044593196362257004
2329,242,0,0.044585250318050385
2330,221,0,0.04455437883734703
2331,208,0,0.04454682394862175
2332,211,0,0.04437606781721115
2333,208,0,0.04436175152659416
2334,207,0,0.04435887187719345
2335,213,0,0.044358693063259125
2336,208,0,0.04435693472623825
2337,208,0,0.04435171186923981
2338,246,0,0.04434479400515556
2339,213,0,0.04429899901151657
2340,208,0,0.044290684163570404
2341,208,0,0.04426504671573639
2342,211,0,0.04425806924700737
2343,211,0,0.044234465807676315
2344,208,0,0.04421071335673332
2345,208,0,0.04420989751815796
2346,242,0,0.0441383421421051
2347,203,0,0.04413679242134094
2348,208,0,0.044128842651844025
2349,208,0,0.04412121698260307
2350,207,0,0.04411807656288147
2351,208,0,0.04406917095184326
2352,208,0,0.04401011019945145
2353,208,0,0.043970607221126556
2354,208,0,0.043949972838163376
2355,208,0,0.04388560354709625
2356,208,0,0.04379477724432945
2357,223,0,0.04377492889761925
2358,203,0,0.043765004724264145
2359,208,0,0.04376131296157837
2360,208,0,0.04372485727071762
2361,208,0,0.04372172802686691
2362,208,0,0.043627768754959106
2363,208,0,0.04362072795629501
2364,208,0,0.04349154978990555
2365,220,0,0.04348514974117279
2366,208,0,0.04348408803343773
2367,211,0,0.04347899183630943
2368,208,0,0.043467313051223755
2369,208,0,0.04346153140068054
2370,208,0,0.0434579998254776
2371,202,0,0.04345322772860527
2372,208,0,0.04344464838504791
2373,208,0,0.04339393228292465
2374,211,0,0.04337368905544281
2375,211,0,0.04333808273077011
2376,211,0,0.04333771765232086
2377,216,0,0.04332724213600159
2378,208,0,0.04329603165388107
2379,222,0,0.04328712821006775
2380,211,0,0.0432797446846962
2381,235,0,0.04325392097234726
2382,208,0,0.04325277358293533
2383,208,0,0.043249160051345825
2384,208,0,0.043243657797575
2385,208,0,0.043219875544309616
2386,220,0,0.04320099577307701
2387,244,0,0.043194644153118134
2388,208,0,0.043171435594558716
2389,208,0,0.043134838342666626
2390,246,0,0.04311764985322952
2391,208,0,0.043106451630592346
2392,223,0,0.04307357221841812
2393,208,0,0.04306983947753906
2394,202,0,0.04306195303797722
2395,211,0,0.043039582669734955
2396,203,0,0.042990442365407944
2397,208,0,0.04298942908644676
2398,208,0,0.042981214821338654
2399,248,0,0.04297788068652153
2400,242,0,0.04292836785316467
2401,208,0,0.04290569946169853
2402,213,0,0.04289231821894646
2403,208,0,0.042832862585783005
2404,208,0,0.04282045364379883
2405,207,0,0.04282022640109062
2406,213,0,0.042813681066036224
2407,217,0,0.04280275106430054
2408,208,0,0.04280237480998039
2409,208,0,0.04278339445590973
2410,220,0,0.042770080268383026
2411,221,0,0.042759157717227936
2412,208,0,0.04274431988596916
2413,208,0,0.04268255457282066
2414,208,0,0.04262978956103325
2415,208,0,0.04259612411260605
2416,211,0,0.042581044137477875
2417,211,0,0.04253629595041275
2418,223,0,0.04250296950340271
2419,208,0,0.04245242476463318
2420,213,0,0.04245082661509514
2421,208,0,0.04244252294301987
2422,213,0,0.04241868853569031
2423,211,0,0.042416106909513474
2424,208,0,0.04241332411766052
2425,211,0,0.042413126677274704
2426,208,0,0.04238995164632797
2427,208,0,0.04238160699605942
2428,211,0,0.04235754534602165
2429,213,0,0.04235144704580307
2430,213,0,0.042348712682724
2431,211,0,0.04234769195318222
2432,208,0,0.0423249825835228
2433,208,0,0.04230298846960068
2434,208,0,0.04226251691579819
2435,203,0,0.04222546145319939
2436,213,0,0.04219961166381836
2437,208,0,0.04219851642847061
2438,208,0,0.04216587543487549
2439,211,0,0.04215812683105469
2440,213,0,0.04215037077665329
2441,207,0,0.042142778635025024
2442,208,0,0.042117636650800705
2443,208,0,0.04208559915423393
2444,208,0,0.042079903185367584
2445,211,0,0.04206816479563713
2446,207,0,0.042041193693876266
2447,213,0,0.04200253635644913
2448,208,0,0.041971366852521896
2449,226,0,0.0419372096657753
2450,217,0,0.04193389043211937
2451,211,0,0.0419170968234539
2452,222,0,0.04189899563789368
2453,208,0,0.04186415299773216
2454,220,0,0.041860394179821014
2455,208,0,0.0418596975505352
2456,238,0,0.04182085394859314
2457,220,0,0.041814178228378296
2458,208,0,0.04176456853747368
2459,221,0,0.04175467789173126
2460,211,0,0.04174671322107315
2461,208,0,0.041666604578495026
2462,207,0,0.041658952832221985
2463,211,0,0.0416257418692112
2464,223,0,0.04161101579666138
2465,223,0,0.04160946235060692
2466,208,0,0.04160818085074425
2467,216,0,0.04159827157855034
2468,235,0,0.04158763587474823
2469,211,0,0.041586630046367645
2470,211,0,0.04155891388654709
2471,213,0,0.04154161363840103
2472,208,0,0.04153910279273987
2473,208,0,0.041532061994075775
2474,211,0,0.0415102019906044
2475,211,0,0.04150727391242981
2476,220,0,0.041501425206661224
2477,208,0,0.04150078445672989
2478,208,0,0.041439980268478394
2479,208,0,0.04142437130212784
2480,208,0,0.04142417013645172
2481,213,0,0.0414067804813385
2482,208,0,0.04136002063751221
2483,208,0,0.04134199768304825
2484,213,0,0.04125428944826126
2485,208,0,0.041244424879550934
2486,207,0,0.04122226685285568
2487,211,0,0.0412139855325222
2488,235,0,0.041201088577508926
2489,211,0,0.04119720682501793
2490,208,0,0.04119184985756874
2491,208,0,0.04119063913822174
2492,208,0,0.04117944836616516
2493,208,0,0.04116552323102951
2494,208,0,0.04116165637969971
2495,208,0,0.04115665704011917
2496,208,0,0.04113302752375603
2497,208,0,0.04112415015697479
2498,222,0,0.0411175899207592
2499,208,0,0.041102953255176544
2500,222,0,0.041102755814790726
2501,246,0,0.0411013662815094
2502,208,0,0.04107563570141792
2503,211,0,0.04102562367916107
2504,208,0,0.04100733622908592
2505,208,0,0.040975116193294525
2506,208,0,0.04096778482198715
2507,213,0,0.04094282537698746
2508,208,0,0.040894459933042526
2509,208,0,0.040890857577323914
2510,208,0,0.04087240621447563
2511,211,0,0.04085121303796768
2512,217,0,0.04082982987165451
2513,211,0,0.04081312194466591
2514,202,0,0.04077944532036781
2515,221,0,0.040693219751119614
2516,211,0,0.040692783892154694
2517,211,0,0.04069153219461441
2518,208,0,0.04067637398838997
2519,211,0,0.04065345972776413
2520,221,0,0.04064968600869179
2521,213,0,0.040646739304065704
2522,211,0,0.0406455472111702
2523,208,0,0.04063630849123001
2524,222,0,0.04063514620065689
2525,220,0,0.04060741513967514
2526,208,0,0.040583644062280655
2527,208,0,0.04056680202484131
2528,216,0,0.040562015026807785
2529,211,0,0.040555693209171295
2530,213,0,0.04054437205195427
2531,208,0,0.040536150336265564
2532,207,0,0.04051915183663368
2533,213,0,0.040437690913677216
2534,207,0,0.04043498635292053
2535,208,0,0.04041249677538872
2536,208,0,0.04036157950758934
2537,208,0,0.04036007076501846
2538,208,0,0.04027630388736725
2539,211,0,0.040273524820804596
2540,211,0,0.040256768465042114
2541,203,0,0.04025274142622948
2542,208,0,0.04025042802095413
2543,208,0,0.04025040566921234
2544,235,0,0.04023079201579094
2545,208,0,0.04022321105003357
2546,208,0,0.040202364325523376
2547,208,0,0.040199313312768936
2548,246,0,0.040188610553741455
2549,208,0,0.04018069803714752
2550,208,0,0.0401778407394886
2551,211,0,0.04017304629087448
2552,211,0,0.04017221927642822
2553,211,0,0.0401676744222641
2554,211,0,0.0400952585041523
2555,207,0,0.040089257061481476
2556,208,0,0.040057986974716187
2557,244,0,0.0400250181555748
2558,207,0,0.040008366107940674
2559,208,0,0.04000352323055267
2560,222,0,0.0399809293448925
2561,208,0,0.039949916303157806
2562,211,0,0.039948172867298126
2563,202,0,0.03994066268205643
2564,246,0,0.03993745893239975
2565,211,0,0.03993348404765129
2566,208,0,0.03992926701903343
2567,208,0,0.03991721197962761
2568,208,0,0.0398731492459774
2569,208,0,0.03986760601401329
2570,208,0,0.039844077080488205
2571,208,0,0.03983618691563606
2572,220,0,0.03982490301132202
2573,208,0,0.039824195206165314
2574,213,0,0.03980858251452446
2575,211,0,0.03980731591582298
2576,208,0,0.03979360684752464
2577,222,0,0.03978705033659935
2578,208,0,0.03976884484291077
2579,213,0,0.03974197432398796
2580,202,0,0.0396919846534729
2581,246,0,0.03967195749282837
2582,208,0,0.0396665595471859
2583,208,0,0.039648331701755524
2584,213,0,0.039630450308322906
2585,208,0,0.0396219938993454
2586,203,0,0.03961530700325966
2587,221,0,0.039579980075359344
2588,211,0,0.03953082859516144
2589,208,0,0.039528436958789825
2590,207,0,0.039528317749500275
2591,221,0,0.03952426463365555
2592,222,0,0.03949830308556557
2593,211,0,0.03948125243186951
2594,211,0,0.03948092460632324
2595,211,0,0.0394701212644577
2596,208,0,0.03946593403816223
2597,208,0,0.039442066103219986
2598,220,0,0.03941287472844124
2599,211,0,0.03939472511410713
2600,208,0,0.03937935456633568
2601,208,0,0.03936876356601715
2602,222,0,0.03935597091913223
2603,211,0,0.039349813014268875
2604,216,0,0.03930763155221939
2605,213,0,0.03929039463400841
2606,208,0,0.03928806632757187
2607,208,0,0.03927861154079437
2608,208,0,0.03925926610827446
2609,238,0,0.03921784088015556
2610,211,0,0.039213165640830994
2611,208,0,0.03920937329530716
2612,208,0,0.039206892251968384
2613,208,0,0.03920360654592514
2614,211,0,0.039199672639369965
2615,208,0,0.039176538586616516
2616,213,0,0.039161764085292816
2617,208,0,0.03916104882955551
2618,208,0,0.03914649039506912
2619,246,0,0.03912648558616638
2620,227,0,0.03910340368747711
2621,246,0,0.039091985672712326
2622,211,0,0.039088860154151917
2623,207,0,0.039087146520614624
2624,208,0,0.03907988220453262
2625,213,0,0.03906264156103134
2626,211,0,0.03905267268419266
2627,211,0,0.03902123495936394
2628,213,0,0.039010148495435715
2629,211,0,0.03900502622127533
2630,211,0,0.03900455683469772
2631,208,0,0.038993727415800095
2632,208,0,0.038992442190647125
2633,208,0,0.038989800959825516
2634,211,0,0.03894512355327606
2635,208,0,0.038909826427698135
2636,221,0,0.038863930851221085
2637,221,0,0.03885211423039436
2638,208,0,0.03883865475654602
2639,202,0,0.03881612420082092
2640,208,0,0.0387938991189003
2641,222,0,0.03878951072692871
2642,221,0,0.038768112659454346
2643,242,0,0.03876744955778122
2644,208,0,0.038767434656620026
2645,235,0,0.03876691311597824
2646,203,0,0.038755543529987335
2647,207,0,0.038736626505851746
2648,208,0,0.03873564675450325
2649,208,0,0.03873006999492645
2650,208,0,0.038704946637153625
2651,208,0,0.03867076337337494
2652,235,0,0.03864968568086624
2653,208,0,0.03862840682268143
2654,222,0,0.03860647976398468
2655,221,0,0.03860416263341904
2656,208,0,0.03858058899641037
2657,223,0,0.038571178913116455
2658,211,0,0.03856156766414642
2659,250,0,0.03854675590991974
2660,208,0,0.03849829360842705
2661,208,0,0.03849296271800995
2662,228,0,0.038473859429359436
2663,213,0,0.03846677392721176
2664,235,0,0.03846272453665733
2665,202,0,0.03844477981328964
2666,208,0,0.03842836618423462
2667,228,0,0.03842204064130783
2668,208,0,0.0384187176823616
2669,235,0,0.03839215636253357
2670,208,0,0.03837263211607933
2671,224,0,0.038365595042705536
2672,221,0,0.03836497664451599
2673,208,0,0.03835521265864372
2674,213,0,0.03834972530603409
2675,202,0,0.038335904479026794
2676,208,0,0.038329459726810455
2677,208,0,0.03830797225236893
2678,208,0,0.0382828563451767
2679,221,0,0.03828194737434387
2680,207,0,0.0382731556892395
2681,211,0,0.038235537707805634
2682,213,0,0.0382147841155529
2683,246,0,0.038205720484256744
2684,221,0,0.03820328041911125
2685,208,0,0.0381859689950943
2686,220,0,0.03818514943122864
2687,208,0,0.0381648950278759
2688,208,0,0.03811729699373245
2689,211,0,0.03808331489562988
2690,213,0,0.03807340934872627
2691,207,0,0.0380697064101696
2692,221,0,0.038039542734622955
2693,235,0,0.03801463544368744
2694,208,0,0.037988416850566864
2695,216,0,0.037973836064338684
2696,208,0,0.03796623274683952
2697,208,0,0.0379309318959713
2698,208,0,0.03792330622673035
2699,211,0,0.037917040288448334
2700,211,0,0.03791293874382973
2701,221,0,0.03790193796157837
2702,208,0,0.03789537772536278
2703,223,0,0.03789210319519043
2704,221,0,0.03789115697145462
2705,221,0,0.037885185331106186
2706,208,0,0.03788476809859276
2707,208,0,0.03786937892436981
2708,208,0,0.03785534203052521
2709,208,0,0.03784843534231186
2710,220,0,0.03783920034766197
2711,208,0,0.03783351182937622
2712,246,0,0.03782867640256882
2713,211,0,0.037827711552381516
2714,208,0,0.03781513124704361
2715,208,0,0.0378134548664093
2716,211,0,0.03780733793973923
2717,211,0,0.037773530930280685
2718,208,0,0.03776828572154045
2719,222,0,0.03774712607264519
2720,207,0,0.03773535043001175
2721,213,0,0.037725865840911865
2722,213,0,0.0377233624458313
2723,246,0,0.03771977126598358
2724,242,0,0.037717804312705994
2725,211,0,0.037708964198827744
2726,213,0,0.037707164883613586
2727,211,0,0.03769782930612564
2728,211,0,0.0376959890127182
2729,207,0,0.03767881542444229
2730,242,0,0.037661805748939514
2731,208,0,0.03765648603439331
2732,208,0,0.03765622898936272
2733,207,0,0.0376373715698719
2734,211,0,0.03763435035943985
2735,208,0,0.03761952742934227
2736,208,0,0.03760851174592972
2737,208,0,0.037576522678136826
2738,208,0,0.03757406026124954
2739,244,0,0.037567418068647385
2740,208,0,0.03754638880491257
2741,242,0,0.037541553378105164
2742,208,0,0.03749479725956917
2743,208,0,0.03747398406267166
2744,208,0,0.03745118901133537
2745,208,0,0.0374344177544117
2746,228,0,0.03742973506450653
2747,213,0,0.03742644190788269
2748,207,0,0.037401311099529266
2749,211,0,0.03739489987492561
2750,208,0,0.037394747138023376
2751,208,0,0.037386223673820496
2752,208,0,0.03738579899072647
2753,235,0,0.03737999498844147
2754,202,0,0.03736653923988342
2755,217,0,0.03734901174902916
2756,202,0,0.03734840452671051
2757,244,0,0.03734097257256508
2758,227,0,0.037340711802244186
2759,226,0,0.03733029216527939
2760,221,0,0.0373302586376667
2761,208,0,0.037325214594602585
2762,235,0,0.03731796517968178
2763,211,0,0.03731772303581238
2764,221,0,0.03731019049882889
2765,208,0,0.03729398548603058
2766,221,0,0.037289638072252274
2767,211,0,0.03728824108839035
2768,211,0,0.03727862238883972
2769,246,0,0.03727434575557709
2770,208,0,0.037261396646499634
2771,221,0,0.0372462123632431
2772,208,0,0.03724217414855957
2773,208,0,0.03723784536123276
2774,211,0,0.03723636642098427
2775,211,0,0.03722193092107773
2776,216,0,0.037216611206531525
2777,208,0,0.0372096411883831
2778,207,0,0.03720230609178543
2779,213,0,0.037189044058322906
2780,221,0,0.037184134125709534
2781,202,0,0.03715479001402855
2782,208,0,0.03712411969900131
2783,223,0,0.03712008520960808
2784,208,0,0.037061579525470734
2785,242,0,0.03705041855573654
2786,202,0,0.03704167529940605
2787,221,0,0.03700316697359085
2788,202,0,0.03696403652429581
2789,208,0,0.03693024069070816
2790,235,0,0.03690103441476822
2791,235,0,0.036897774785757065
2792,221,0,0.03689548000693321
2793,211,0,0.03688490390777588
2794,208,0,0.036869630217552185
2795,202,0,0.036858223378658295
2796,222,0,0.03685525059700012
2797,208,0,0.03684530407190323
2798,208,0,0.0368395633995533
2799,208,0,0.03683912009000778
2800,208,0,0.036836035549640656
2801,249,0,0.03682977706193924
2802,208,0,0.03678300604224205
2803,202,0,0.03677505999803543
2804,208,0,0.036770593374967575
2805,208,0,0.03676486015319824
2806,208,0,0.03673018515110016
2807,208,0,0.03669584542512894
2808,207,0,0.03667689859867096
2809,228,0,0.036676861345767975
2810,202,0,0.03667476400732994
2811,213,0,0.03666425496339798
2812,208,0,0.03665684536099434
2813,235,0,0.03665399178862572
2814,208,0,0.03663809597492218
2815,213,0,0.0366348922252655
2816,211,0,0.03663123399019241
2817,211,0,0.036612220108509064
2818,222,0,0.03660137951374054
2819,208,0,0.03659939020872116
2820,213,0,0.03659594804048538
2821,213,0,0.03658498823642731
2822,208,0,0.036582693457603455
2823,208,0,0.036564670503139496
2824,203,0,0.0365426242351532
2825,242,0,0.03653087839484215
2826,213,0,0.036529477685689926
2827,220,0,0.03651399537920952
2828,208,0,0.03651375323534012
2829,208,0,0.03651133179664612
2830,244,0,0.03650125861167908
2831,244,0,0.03648252785205841
2832,213,0,0.03647290915250778
2833,213,0,0.036464691162109375
2834,208,0,0.03646143153309822
2835,211,0,0.03645585477352142
2836,208,0,0.036434292793273926
2837,208,0,0.03642334043979645
2838,213,0,0.03642252832651138
2839,208,0,0.03640201315283775
2840,208,0,0.03640160337090492
2841,208,0,0.03638601303100586
2842,208,0,0.03637164458632469
2843,208,0,0.03635874018073082
2844,211,0,0.036356206983327866
2845,213,0,0.03635604679584503
2846,211,0,0.03635559603571892
2847,235,0,0.03634810075163841
2848,208,0,0.036327630281448364
2849,246,0,0.036327555775642395
2850,208,0,0.036321163177490234
2851,242,0,0.03631466627120972
2852,235,0,0.03631443902850151
2853,207,0,0.0363127700984478
2854,213,0,0.036312323063611984
2855,213,0,0.03631008788943291
2856,208,0,0.03627686947584152
2857,208,0,0.036258429288864136
2858,207,0,0.03623715788125992
2859,208,0,0.03622276335954666
2860,227,0,0.03621932119131088
2861,235,0,0.036185406148433685
2862,208,0,0.036156877875328064
2863,222,0,0.036153264343738556
2864,208,0,0.036150846630334854
2865,208,0,0.03611072152853012
2866,208,0,0.03609989210963249
2867,211,0,0.03609595447778702
2868,208,0,0.03607911989092827
2869,208,0,0.036078765988349915
2870,211,0,0.036074962466955185
2871,216,0,0.036067720502614975
2872,207,0,0.03606344759464264
2873,222,0,0.03606267273426056
2874,208,0,0.03604752942919731
2875,208,0,0.036017801612615585
2876,208,0,0.03600427508354187
